year,agency_code,target_list,subgroup_list
2018,140352,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,140356,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,140360,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,140368,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,140372,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,140376,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,140384,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,140386,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,SWD,WH7"
2018,140388,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,140390,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,140392,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,140396,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,150304,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2018,150308,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,150310,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,150312,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,150350,,
2018,160304,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2018,160306,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,160308,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,160309,,
2018,160310,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,160311,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,160313,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,160314,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,160316,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2018,160317,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2018,160318,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,MU7,SWD,WH7"
2018,160322,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,160324,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,160326,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,MU7,SWD,WH7"
2018,160332,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,160344,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,SWD,WH7"
2018,160352,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,16B000,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2018,170316,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,WH7"
2018,170334,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,170338,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,170339,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,170342,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,170344,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,180302,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,SWD,WH7"
2018,180304,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,180308,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,180312,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,180316,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,EDS,ELS,HI7,SWD,WH7"
2018,180320,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,WH7"
2018,180323,,
2018,180324,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,180325,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,180326,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,180332,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2018,180336,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,180340,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,180342,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,180343,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,EDS,ELS,HI7,WH7"
2018,180344,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,180346,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,180348,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,180352,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,180356,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,180360,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,EDS,HI7,SWD,WH7"
2018,180364,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,EDS,HI7,SWD,WH7"
2018,180368,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,180372,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2018,180376,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,WH7"
2018,180379,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,180380,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,180388,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2018,181312,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2018,181316,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2018,181318,"4 Year Graduation Rate,Math Grade 11",ALL
2018,181322,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,WH7"
2018,181326,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2018,181332,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2018,181336,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2018,181342,EL Progress,ALL
2018,181344,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,WH7"
2018,182304,,
2018,182316,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,WH7"
2018,182321,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2018,182322,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2018,182324,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2018,182328,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2018,182700,"Math Grade 11,Reading Grade 10","ALL,WH7"
2018,190304,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,190308,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2018,190310,4 Year Graduation Rate,ALL
2018,190312,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2018,190316,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,190328,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,190332,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,190336,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,WH7"
2018,190339,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2018,190340,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2018,190341,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2018,190342,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2018,190346,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2018,190348,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2018,190350,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2018,190352,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,190370,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7"
2018,190501,,
2018,19A000,"Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,WH7"
2018,19B000,"4 Year Graduation Rate,Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,SWD,WH7"
2018,19C000,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2018,200304,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,200308,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,200310,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,200312,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,200314,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,200320,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,200322,,
2018,200324,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,200328,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,200330,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,200332,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2018,200336,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,200350,Reading Grade 10,"ALL,WH7"
2018,20A000,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,210304,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,210306,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,210312,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,WH7"
2018,210316,,
2018,220308,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,220310,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,220312,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,230304,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,230308,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,230312,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD,WH7"
2018,230316,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,230320,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,230322,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,230324,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD,WH7"
2018,230328,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,230330,"4 Year Graduation Rate,Math Grades 3-8,Reading Grades 3-8","ALL,EDS"
2018,230334,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,230336,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,230340,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,230342,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,230344,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,230346,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,230348,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,230350,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,WH7"
2018,230351,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,MU7,SWD,WH7"
2018,230352,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,MU7,SWD,WH7"
2018,230355,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,230357,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,230359,,
2018,230361,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,WH7"
2018,230362,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,230364,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,230368,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,230370,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,230376,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,230380,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,23A000,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2018,240304,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,240308,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,240328,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,240330,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,240332,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,240334,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,WH7"
2018,240344,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,240352,"Math Grades 3-8,Reading Grades 3-8",ALL
2018,240354,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,WH7"
2018,240356,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,WH7"
2018,240368,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2018,240370,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,240371,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,WH7"
2018,240372,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,240373,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2018,240376,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,240380,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,WH7"
2018,240388,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,241304,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,241308,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2018,241312,,
2018,241316,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,WH7"
2018,241320,,
2018,24B000,,
2018,24N000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,250304,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,250306,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,250308,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,250312,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,250314,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10",ALL
2018,250316,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,250320,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,250321,"4 Year Graduation Rate,Reading Grade 10",ALL
2018,250324,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,250328,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,250332,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,HI7,MU7,SWD,WH7"
2018,250336,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,250340,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD,WH7"
2018,250344,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,250348,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,250350,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,250356,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD,WH7"
2018,250360,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2018,250362,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,250364,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,WH7"
2018,250368,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,250372,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD,WH7"
2018,250376,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,250378,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,250380,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,260302,,
2018,260306,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,260308,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,260310,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,260312,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2018,260316,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,260318,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,260320,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,260321,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,260322,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2018,260325,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2018,260326,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,260332,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,260336,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,260338,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD"
2018,260340,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,260342,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2018,260344,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,260347,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS"
2018,260348,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,260352,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,260354,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS"
2018,260356,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,260357,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2018,260358,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD"
2018,260359,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD"
2018,260361,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,260362,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,HI7,MU7,SWD,WH7"
2018,260363,,
2018,260364,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,260365,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,260366,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,260367,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,260368,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,260369,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,HI7,MU7,SWD,WH7"
2018,260370,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,260371,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,260372,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,260373,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,260374,4 Year Graduation Rate,"ALL,EDS"
2018,260375,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,260380,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,260382,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,260383,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,HI7,MU7,SWD,WH7"
2018,260386,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,260388,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2018,260396,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,260397,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,260398,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,260400,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,260401,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,260402,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,260403,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,260404,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,260405,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,260406,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,260407,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,260408,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,260410,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,260411,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS"
2018,260412,,
2018,260413,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2018,260414,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,260415,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,260416,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,260417,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,260418,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,HI7,MU7,WH7"
2018,260419,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,260424,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD"
2018,260425,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,260426,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,260427,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2018,260428,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,260430,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,260432,,
2018,260434,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,HI7,MU7,SWD,WH7"
2018,260440,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,260444,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,260446,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD,WH7"
2018,260448,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,260449,Reading Grade 10,ALL
2018,260450,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2018,260452,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2018,260454,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,260455,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2018,260459,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,260700,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10",ALL
2018,26B000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2018,26C000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,270304,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
