agency_code,pct_ACT WorkKeys_ALL_PART_DET,pct_ACT WorkKeys_AM7_PART_DET,pct_ACT WorkKeys_AS7_PART_DET,pct_ACT WorkKeys_BL7_PART_DET,pct_ACT WorkKeys_EDS_PART_DET,pct_ACT WorkKeys_ELS_PART_DET,pct_ACT WorkKeys_HI7_PART_DET,pct_ACT WorkKeys_MU7_PART_DET,pct_ACT WorkKeys_SWD_PART_DET,pct_ACT WorkKeys_WH7_PART_DET,pct_Biology_ALL_PART_DET,pct_Biology_AM7_PART_DET,pct_Biology_AS7_PART_DET,pct_Biology_BL7_PART_DET,pct_Biology_EDS_PART_DET,pct_Biology_ELS_PART_DET,pct_Biology_HI7_PART_DET,pct_Biology_MU7_PART_DET,pct_Biology_SWD_PART_DET,pct_Biology_WH7_PART_DET,pct_English II_ALL_PART_DET,pct_English II_AM7_PART_DET,pct_English II_AS7_PART_DET,pct_English II_BL7_PART_DET,pct_English II_EDS_PART_DET,pct_English II_ELS_PART_DET,pct_English II_HI7_PART_DET,pct_English II_MU7_PART_DET,pct_English II_SWD_PART_DET,pct_English II_WH7_PART_DET,pct_High School Math_ALL_PART_DET,pct_High School Math_AM7_PART_DET,pct_High School Math_AS7_PART_DET,pct_High School Math_BL7_PART_DET,pct_High School Math_EDS_PART_DET,pct_High School Math_ELS_PART_DET,pct_High School Math_HI7_PART_DET,pct_High School Math_MU7_PART_DET,pct_High School Math_SWD_PART_DET,pct_High School Math_WH7_PART_DET,pct_Math Grades 3-8_ALL_PART_DET,pct_Math Grades 3-8_AM7_PART_DET,pct_Math Grades 3-8_AS7_PART_DET,pct_Math Grades 3-8_BL7_PART_DET,pct_Math Grades 3-8_EDS_PART_DET,pct_Math Grades 3-8_ELS_PART_DET,pct_Math Grades 3-8_HI7_PART_DET,pct_Math Grades 3-8_MU7_PART_DET,pct_Math Grades 3-8_SWD_PART_DET,pct_Math Grades 3-8_WH7_PART_DET,pct_Reading Grades 3-8_ALL_PART_DET,pct_Reading Grades 3-8_AM7_PART_DET,pct_Reading Grades 3-8_AS7_PART_DET,pct_Reading Grades 3-8_BL7_PART_DET,pct_Reading Grades 3-8_EDS_PART_DET,pct_Reading Grades 3-8_ELS_PART_DET,pct_Reading Grades 3-8_HI7_PART_DET,pct_Reading Grades 3-8_MU7_PART_DET,pct_Reading Grades 3-8_SWD_PART_DET,pct_Reading Grades 3-8_WH7_PART_DET,pct_Science Grades 5&8_ALL_PART_DET,pct_Science Grades 5&8_AM7_PART_DET,pct_Science Grades 5&8_AS7_PART_DET,pct_Science Grades 5&8_BL7_PART_DET,pct_Science Grades 5&8_EDS_PART_DET,pct_Science Grades 5&8_ELS_PART_DET,pct_Science Grades 5&8_HI7_PART_DET,pct_Science Grades 5&8_MU7_PART_DET,pct_Science Grades 5&8_SWD_PART_DET,pct_Science Grades 5&8_WH7_PART_DET,pct_The ACT_ALL_PART_DET,pct_The ACT_AM7_PART_DET,pct_The ACT_AS7_PART_DET,pct_The ACT_BL7_PART_DET,pct_The ACT_EDS_PART_DET,pct_The ACT_ELS_PART_DET,pct_The ACT_HI7_PART_DET,pct_The ACT_MU7_PART_DET,pct_The ACT_SWD_PART_DET,pct_The ACT_WH7_PART_DET
340390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,,,95.0,,,95.0,95.0,95.0,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,,,,,,,,,,
340392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,95.0,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,,,,,,,,,,
340400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,,,,,,,,,,,,,,,
340403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,95.0,95.0,95.0,,,,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,,95.0,,,,,,,,,,
340406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,,,,,,,,,,
340416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,,,,,,,,,,
340420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,,,,,,,,,,
340424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,,,95.0,,,95.0,95.0,,,,,,95.0,,,95.0,95.0,,,,,,,,,,,,,,,
340426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,,,,,,,,,,
340427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,,,85.0,84.0,,,,,,86.0,,,88.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,
340428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,,95.0,,,95.0,95.0,95.0,95.0,,95.0,,95.0,,,95.0,95.0,95.0,95.0,,,,,,,,,,,,,
340430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,,95.0,,,95.0,95.0,95.0,95.0,,95.0,,95.0,,,,95.0,95.0,95.0,,,,,,,,,,,,,
340432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,,,,,,95.0,,,,,,,,,,
340436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,,,92.0,95.0,,94.0,,93.0,94.0,95.0,,,95.0,95.0,,94.0,,95.0,94.0,91.0,,,,95.0,,,,91.0,,,,,,,,,,,
340440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,95.0,95.0,95.0,,,,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,95.0,95.0,,,,,,,,,95.0,,,,,,,,,,
340442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,,,,,,,,,,
340446,,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,
340448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,,95.0,,,95.0,95.0,95.0,95.0,,95.0,,95.0,,,95.0,95.0,95.0,95.0,,,,,,,,,,,,,
340452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,,95.0,,,95.0,95.0,95.0,95.0,,95.0,,95.0,,,95.0,95.0,,95.0,,,,,,,,,,,,,
340453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,95.0,95.0,,,,,,,,,,,,,,,
340454,95.0,,,95.0,95.0,,,,,,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,95.0,95.0
340457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,,95.0,,,95.0,,,,,,,,,,
340460,87.0,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,,95.0,95.0,,,95.0,95.0,95.0,95.0,,,,95.0,,,95.0,95.0,95.0,95.0,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,,93.0,92.0,95.0,91.0,,,91.0
340462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,,,95.0,,,95.0,95.0,95.0,95.0,,,,95.0,,,95.0,95.0,,,,,,,,,,,,,,,
340464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,,,,,,,,,,
340472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
340476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,,95.0,,,95.0,95.0,95.0,95.0,,95.0,,95.0,,,,95.0,95.0,95.0,,,,,,,,,,,,,
340480,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,,93.0,,,95.0,,,,,,,,,,
340486,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,91.0,95.0,,,95.0,95.0,94.0,95.0,,95.0,,95.0,,,95.0,95.0,95.0,95.0,,95.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,,,93.0,90.0,91.0,94.0,,94.0,90.0
340488,95.0,,,,,,,,,,95.0,,,,95.0,,95.0,,,,95.0,,,,95.0,,95.0,,,,95.0,,,,95.0,,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,,,,,,,95.0,,,,95.0,,95.0,,,
340490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,,,95.0,,,95.0,95.0,95.0,95.0,,,,95.0,,,95.0,95.0,,,,,,,,,,,,,,,
340492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,89.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,92.0,95.0,,,95.0,95.0,95.0,95.0,,,,,,,,,,,,,
340494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,95.0,,95.0,95.0,95.0,,,,95.0,,95.0,,95.0,95.0,95.0,,,,,,,,,95.0,,,,,,,,,,
340495,95.0,,,,,,,,,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,95.0,95.0,,93.0,,95.0,95.0,95.0,,,93.0,95.0,,95.0,,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,94.0,,95.0,95.0
340496,95.0,,,,,,,,,,95.0,,,95.0,95.0,94.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,85.0,92.0,,95.0,95.0,95.0,,,95.0,95.0,94.0,95.0,,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,92.0,95.0,95.0,,95.0,95.0
340504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
340508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,,,,,95.0,,,,,,,,,,
340512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,,,,,,,95.0,,,,,,,,,,
340514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,,,,,,,,,,,,,,,
340516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,,,,,,,,,,
340520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,,,,,,,,,,,,,,
340528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
340530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,,,,,,,,,,,,
340532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,,95.0,,,95.0,,,,,,,,,,
340536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
340540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
340542,95.0,,,,,,,,,95.0,95.0,,,95.0,95.0,,,,,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,93.0,,,95.0,94.0,,,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,,95.0
340544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,,,,,,,,,,
340548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,,,,,,,,,,
340556,95.0,,,,,,,,,95.0,95.0,,95.0,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,95.0,,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,95.0,95.0,95.0,95.0,95.0,,95.0,95.0
340560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,,,,,,,95.0,,,,,,,,,,
340564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,95.0,95.0,95.0,95.0,95.0,91.0,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,95.0,91.0,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,,95.0,,,,,,,,,,
340568,,,,,,,,,,,95.0,,,,,,,,,,95.0,,,95.0,95.0,,,,,,95.0,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,,95.0,,,95.0,95.0,95.0,95.0,,95.0,,95.0,,,,94.0,,,,,,88.0,,,90.0,,,,,,
34B000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,,95.0,,,95.0,95.0,95.0,95.0,,95.0,,95.0,,,95.0,95.0,,,,,,,,,,,,,,,
34D000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,,,95.0,,,95.0,95.0,95.0,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,,,,,,,,,,
34F000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,,,,,,,,,,,,
34G000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,,,,,,95.0,,,,,,,,,,
34H000,,,,,,,,,,,95.0,,,,,,,,,95.0,95.0,,,,,,,,,95.0,95.0,,,,,,,,,95.0,95.0,,,,,,,,95.0,95.0,95.0,,,,,,,,95.0,95.0,95.0,,,,,,,,,95.0,95.0,,,,,,,,,95.0
34Z000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,,95.0,95.0,,,,95.0,,,95.0,,95.0,95.0,,,,95.0,,,,,,,,,,,,,,,,,,,
350304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,,95.0,,,95.0,,,,,,,,,,
350308,86.0,,,,86.0,,,,,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,95.0,,,95.0,95.0,,95.0,,94.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,94.0,95.0
350310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,,,,,,,,,,
350312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,,,,,,,,,,
350316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,,,,,95.0,,,,,,,,,,
350317,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,95.0,95.0,,,,,,,,,,,,,,,
350321,93.0,,,94.0,94.0,,,,,92.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,95.0,95.0
350324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
350330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,,95.0,95.0,,,95.0,95.0,,,,,95.0,95.0,,,,95.0,,,,,,,,,,,,,,,
350331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,,95.0,,,,,,,,,,,,,,,
350332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,,95.0,95.0,,,95.0,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,,,,,,,,,,,,,,,
350336,95.0,,,,95.0,,,,,,95.0,,,95.0,95.0,,95.0,,,95.0,95.0,,,95.0,95.0,,,,,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,,94.0
350338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,,,,,95.0,,,,,,,,,,
350339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,,95.0,95.0,,,95.0,95.0,,95.0,,,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
350340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,,95.0,95.0,,,95.0,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
35A000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,95.0,,,,,,,,,,,,,,,,,,,
35B000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,95.0,95.0,,,,,,,,,95.0,95.0,,,,,,,,,,,,,,,,,,,
360310,95.0,,,95.0,95.0,,,,,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,95.0,95.0
360320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
360324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
360332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,,,,,95.0,,,,,,,,,,
360336,95.0,,,,95.0,,,,,95.0,95.0,,,95.0,95.0,,,,,95.0,95.0,,,95.0,95.0,,,,,95.0,95.0,,,95.0,95.0,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,,,,95.0
360337,,,,,,,,,,,95.0,,,,,,,,,,95.0,,,,,,,,,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,
360339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
360340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,95.0,95.0,,95.0,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
360344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,95.0,95.0,95.0,95.0,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
360348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,95.0,,,95.0,95.0,,,,95.0,,95.0,,,95.0,95.0,,,,,,,,,,,,,,,,,,,
360352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,,,,,,95.0,,,,,,,,,,
360360,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,95.0
360364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,,,,,,,,,,,
360372,,,,,,,,,,,,,,,,,,,,,86.0,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,93.0,,,,,,95.0,,,95.0,93.0,,,,,,92.0,,,,,,,,,,,,,,,,,,,
360376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,95.0,95.0,95.0,,,,95.0,,,,,95.0,,,,,,,,,,
360378,95.0,,,,95.0,,,,,95.0,95.0,,,95.0,95.0,,,,,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,95.0,,,95.0,95.0,,,,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,95.0,93.0,,,,,95.0
