vphone_ad,year,unit_code,street_ad,scity_ad,state_ad,szip_ad,type_cd,closed_ind,new_ind,super_nm,category_cd,url_ad,grade_range_cd,calendar_type_txt,sna_pgm_type_cd,cover_letter_ad,school_type_txt,calendar_only_txt,title1_type_cd,clp_ind,focus_clp_ind,summer_program_ind,asm_no_spg_ind,no_data_spg_ind,Lea_Name,School_Name,State_Name,esea_status,student_num,lea_avg_student_num,st_avg_student_num,Grad_project_status,stem,url
(252)823-4446,2016,330312,1619 NC 97 West,Battleboro,NC,27809.0,P,0.0,0.0,,E,http://www.ecps.us/cokerwimberly/,PK-5,"Regular School, Traditional Calendar",R,http://ecps.edliotest.com/2015-16%20ECPS%20Welcome%20Letter%20Report%20Cards%202.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Edgecombe County Public School,Coker-Wimberly Elementary,State Of North Carolina,P,299.0,490.0,493.0,,,https://docs.google.com/document/u/1/d/e/2PACX-1vRraQsSBvaqF3R_nMWhxkf4TLkWrSdpYhvL37ULwIBXLWuf7MUOxP_6gBkYnZxYRbUDdBKgxiPZCuAv/pub
(252)823-5166,2016,330326,2009 West Wilson St,Tarboro,NC,27886.0,P,0.0,0.0,,H,http://www.ecps.us/middlecol/,9-13,"Regular School, Traditional Calendar",R,http://ecps.edliotest.com/2015-16%20ECPS%20Welcome%20Letter%20Report%20Cards%202.pdf,Regular School,Traditional Calendar,,,,,,,Edgecombe County Public School,Edgecombe Early College High,State Of North Carolina,,155.0,450.0,860.0,Y,,https://docs.google.com/document/u/1/d/e/2PACX-1vRraQsSBvaqF3R_nMWhxkf4TLkWrSdpYhvL37ULwIBXLWuf7MUOxP_6gBkYnZxYRbUDdBKgxiPZCuAv/pub
(252)823-3562,2016,330328,7589 NC 33-NW,Tarboro,NC,27886.0,P,0.0,0.0,,H,http://www.ecps.us/nehs/,9-12,"Regular School, Traditional Calendar",R,http://ecps.edliotest.com/2015-16%20ECPS%20Welcome%20Letter%20Report%20Cards%202.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Edgecombe County Public School,North Edgecombe High,State Of North Carolina,,228.0,450.0,860.0,Y,,https://docs.google.com/document/u/1/d/e/2PACX-1vRraQsSBvaqF3R_nMWhxkf4TLkWrSdpYhvL37ULwIBXLWuf7MUOxP_6gBkYnZxYRbUDdBKgxiPZCuAv/pub
(252)446-2031,2016,330332,4371 Battleboro-Leggett Road,Battleboro,NC,27809.0,P,0.0,0.0,,M,http://www.ecps.us/phillips/,6-8,"Regular School, Traditional Calendar",R,http://ecps.edliotest.com/2015-16%20ECPS%20Welcome%20Letter%20Report%20Cards%202.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Edgecombe County Public School,"Phillips Middle, Battleboro",State Of North Carolina,,137.0,269.0,634.0,,,https://docs.google.com/document/u/1/d/e/2PACX-1vRraQsSBvaqF3R_nMWhxkf4TLkWrSdpYhvL37ULwIBXLWuf7MUOxP_6gBkYnZxYRbUDdBKgxiPZCuAv/pub
(252)823-4718,2016,330334,306 Walston Street,Tarboro,NC,27886.0,P,0.0,0.0,,E,http://www.ecps.us/princeville/,PK-5,"Regular School, Traditional Calendar",R,http://ecps.edliotest.com/2015-16%20ECPS%20Welcome%20Letter%20Report%20Cards%202.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Edgecombe County Public School,Princeville Elementary,State Of North Carolina,,222.0,490.0,493.0,,,https://docs.google.com/document/u/1/d/e/2PACX-1vRraQsSBvaqF3R_nMWhxkf4TLkWrSdpYhvL37ULwIBXLWuf7MUOxP_6gBkYnZxYRbUDdBKgxiPZCuAv/pub
(252)827-5083,2016,330340,230 Pinetops-Crisp Road,Pinetops,NC,27864.0,P,0.0,0.0,,M,http://www.ecps.us/south/,6-8,"Regular School, Traditional Calendar",R,http://ecps.edliotest.com/2015-16%20ECPS%20Welcome%20Letter%20Report%20Cards%202.pdf,Regular School,Traditional Calendar,,,,Y,,,Edgecombe County Public School,South Edgecombe Middle,State Of North Carolina,,366.0,269.0,634.0,,,https://docs.google.com/document/u/1/d/e/2PACX-1vRraQsSBvaqF3R_nMWhxkf4TLkWrSdpYhvL37ULwIBXLWuf7MUOxP_6gBkYnZxYRbUDdBKgxiPZCuAv/pub
(252)823-3812,2016,330344,501 East Ave,Tarboro,NC,27886.0,P,0.0,0.0,,M,,6-8,"Regular School, Traditional Calendar",R,http://ecps.edliotest.com/2015-16%20ECPS%20Welcome%20Letter%20Report%20Cards%202.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Edgecombe County Public School,W A Pattillo Middle,State Of North Carolina,,258.0,269.0,634.0,,,https://docs.google.com/document/u/1/d/e/2PACX-1vRraQsSBvaqF3R_nMWhxkf4TLkWrSdpYhvL37ULwIBXLWuf7MUOxP_6gBkYnZxYRbUDdBKgxiPZCuAv/pub
(252)446-2030,2016,330348,6301 Nobles Mill Pond Road,Rocky Mount,NC,27801.0,P,0.0,0.0,,M,http://www.ecps.us/westedgecombe/,6-8,"Regular School, Traditional Calendar",R,http://ecps.edliotest.com/2015-16%20ECPS%20Welcome%20Letter%20Report%20Cards%202.pdf,Regular School,Traditional Calendar,Y,,,,,,Edgecombe County Public School,West Edgecombe Middle,State Of North Carolina,,314.0,269.0,634.0,,,https://docs.google.com/document/u/1/d/e/2PACX-1vRraQsSBvaqF3R_nMWhxkf4TLkWrSdpYhvL37ULwIBXLWuf7MUOxP_6gBkYnZxYRbUDdBKgxiPZCuAv/pub
(252)827-5016,2016,330350,5912 NC 43 North,Pinetops,NC,27864.0,P,0.0,0.0,,H,http://www.swe.ecps.us/,9-12,"Regular School, Traditional Calendar",R,http://ecps.edliotest.com/2015-16%20ECPS%20Welcome%20Letter%20Report%20Cards%202.pdf,Regular School,Traditional Calendar,,,,Y,,,Edgecombe County Public School,SouthWest Edgecombe High,State Of North Carolina,,823.0,450.0,860.0,Y,,https://docs.google.com/document/u/1/d/e/2PACX-1vRraQsSBvaqF3R_nMWhxkf4TLkWrSdpYhvL37ULwIBXLWuf7MUOxP_6gBkYnZxYRbUDdBKgxiPZCuAv/pub
(252)823-2632,2016,330354,400 Hope Lodge Street,Tarboro,NC,27886.0,P,0.0,0.0,,E,http://www.ecps.us/stocks/,PK-5,"Regular School, Traditional Calendar",R,http://ecps.edliotest.com/2015-16%20ECPS%20Welcome%20Letter%20Report%20Cards%202.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Edgecombe County Public School,Stocks Elementary,State Of North Carolina,,503.0,490.0,493.0,,,https://docs.google.com/document/u/1/d/e/2PACX-1vRraQsSBvaqF3R_nMWhxkf4TLkWrSdpYhvL37ULwIBXLWuf7MUOxP_6gBkYnZxYRbUDdBKgxiPZCuAv/pub
(252)823-4284,2016,330358,1400 Howard Avenue,Tarboro,NC,27886.0,P,0.0,0.0,,H,http://www.ecps.us/tarborohigh/,9-12,"Regular School, Traditional Calendar",R,http://ecps.edliotest.com/2015-16%20ECPS%20Welcome%20Letter%20Report%20Cards%202.pdf,Regular School,Traditional Calendar,,,,Y,,,Edgecombe County Public School,Tarboro High,State Of North Carolina,,592.0,450.0,860.0,Y,,https://docs.google.com/document/u/1/d/e/2PACX-1vRraQsSBvaqF3R_nMWhxkf4TLkWrSdpYhvL37ULwIBXLWuf7MUOxP_6gBkYnZxYRbUDdBKgxiPZCuAv/pub
(252)641-5710,2016,330360,400 E Johnston St,Tarboro,NC,27886.0,P,0.0,0.0,,I,,K-8,"Magnet School, Traditional Calendar",M,http://ecps.edliotest.com/2015-16%20ECPS%20Welcome%20Letter%20Report%20Cards%202.pdf,Magnet School,Traditional Calendar,Y,,,Y,,,Edgecombe County Public School,Martin Millennium Academy,State Of North Carolina,,629.0,629.0,475.0,,,https://docs.google.com/document/u/1/d/e/2PACX-1vRraQsSBvaqF3R_nMWhxkf4TLkWrSdpYhvL37ULwIBXLWuf7MUOxP_6gBkYnZxYRbUDdBKgxiPZCuAv/pub
(252)641-2600,2016,330LEA,2311 North Main Street,Tarboro,NC,27886.0,P,0.0,0.0,John D Farrelly,T,http://www.ecps.us/,,,,http://ecps.edliotest.com/2015-16%20ECPS%20Welcome%20Letter%20Report%20Cards%202.pdf,,,,,,,,,Edgecombe County Public School,,State Of North Carolina,,,,268.0,,,https://docs.google.com/document/u/1/d/e/2PACX-1vRraQsSBvaqF3R_nMWhxkf4TLkWrSdpYhvL37ULwIBXLWuf7MUOxP_6gBkYnZxYRbUDdBKgxiPZCuAv/pub
(252)641-2600,2016,330LEA,2311 North Main Street,Tarboro,NC,27886.0,P,0.0,0.0,John D Farrelly,M,http://www.ecps.us/,,,,http://ecps.edliotest.com/2015-16%20ECPS%20Welcome%20Letter%20Report%20Cards%202.pdf,,,,,,,,,Edgecombe County Public School,,State Of North Carolina,,,269.0,634.0,,,https://docs.google.com/document/u/1/d/e/2PACX-1vRraQsSBvaqF3R_nMWhxkf4TLkWrSdpYhvL37ULwIBXLWuf7MUOxP_6gBkYnZxYRbUDdBKgxiPZCuAv/pub
(252)641-2600,2016,330LEA,2311 North Main Street,Tarboro,NC,27886.0,P,0.0,0.0,John D Farrelly,I,http://www.ecps.us/,,,,http://ecps.edliotest.com/2015-16%20ECPS%20Welcome%20Letter%20Report%20Cards%202.pdf,,,,,,,,,Edgecombe County Public School,,State Of North Carolina,,,629.0,475.0,,,https://docs.google.com/document/u/1/d/e/2PACX-1vRraQsSBvaqF3R_nMWhxkf4TLkWrSdpYhvL37ULwIBXLWuf7MUOxP_6gBkYnZxYRbUDdBKgxiPZCuAv/pub
(252)641-2600,2016,330LEA,2311 North Main Street,Tarboro,NC,27886.0,P,0.0,0.0,John D Farrelly,H,http://www.ecps.us/,,,,http://ecps.edliotest.com/2015-16%20ECPS%20Welcome%20Letter%20Report%20Cards%202.pdf,,,,,,,,,Edgecombe County Public School,,State Of North Carolina,,,450.0,860.0,,,https://docs.google.com/document/u/1/d/e/2PACX-1vRraQsSBvaqF3R_nMWhxkf4TLkWrSdpYhvL37ULwIBXLWuf7MUOxP_6gBkYnZxYRbUDdBKgxiPZCuAv/pub
(252)641-2600,2016,330LEA,2311 North Main Street,Tarboro,NC,27886.0,P,0.0,0.0,John D Farrelly,E,http://www.ecps.us/,,,,http://ecps.edliotest.com/2015-16%20ECPS%20Welcome%20Letter%20Report%20Cards%202.pdf,,,,,,,,,Edgecombe County Public School,,State Of North Carolina,,,490.0,493.0,,,https://docs.google.com/document/u/1/d/e/2PACX-1vRraQsSBvaqF3R_nMWhxkf4TLkWrSdpYhvL37ULwIBXLWuf7MUOxP_6gBkYnZxYRbUDdBKgxiPZCuAv/pub
(252)641-0464,2016,33A000,274 Husky Trail,Tarboro,NC,27886.0,C,0.0,0.0,Thomas Schuck,A,http://www.necprepschool.com/,K-11,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Charter and Non-District Affiliated Schools,North East Carolina Prep,State Of North Carolina,,1022.0,,511.0,,,
(336)703-4203,2016,340308,1647 Ashley School Circle,Winston-Salem,NC,27105.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/aes/site/default.asp,PK-5,"Magnet School, Traditional Calendar",M,http://wsfcs.k12.nc.us/domain/6114,Magnet School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Ashley Academy,State Of North Carolina,F,500.0,573.0,493.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-6754,2016,340311,3605 Old Greensboro Road,Winston-Salem,NC,27101.0,P,0.0,0.0,,H,http://www.wsfcs.k12.nc.us/Domain/3056,9-12,"Magnet School, Traditional Calendar",M,http://wsfcs.k12.nc.us/domain/6114,Magnet School,Traditional Calendar,,,,,,,Forsyth County Schools,Atkins Academic & Tech High,State Of North Carolina,,718.0,1122.0,860.0,N,Yes,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4247,2016,340314,1250 Bolton Street,Winston Salem,NC,27103.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/boltones/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,http://wsfcs.k12.nc.us/domain/6114,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Bolton Elementary,State Of North Carolina,,462.0,573.0,493.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4206,2016,340320,155 N Hawthorne Road,Winston Salem,NC,27104.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/brunsones/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,http://wsfcs.k12.nc.us/domain/6114,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Brunson Elementary,State Of North Carolina,,611.0,573.0,493.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-6757,2016,340326,1109 Salem Crossing Rd,Kernersville,NC,27284.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/ccreekes/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,http://wsfcs.k12.nc.us/domain/6114,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Caleb's Creek Elementary,State Of North Carolina,,779.0,573.0,493.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)727-2987,2016,340330,3545 Carver School Road,Winston Salem,NC,27105.0,P,0.0,0.0,,H,http://www.wsfcs.k12.nc.us/chs/site/default.asp,9-12,"Regular School, Traditional Calendar",R,http://wsfcs.k12.nc.us/domain/6114,Regular School,Traditional Calendar,Y,,Y,,,,Forsyth County Schools,Carver High,State Of North Carolina,,638.0,1122.0,860.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(336)727-8181,2016,340332,910 Highland Court,Winston Salem,NC,27101.0,P,0.0,0.0,,H,http://www.wsfcs.k12.nc.us/cc/site/default.asp,9-12,"Vocational Education, Traditional Calendar",V,http://wsfcs.k12.nc.us/domain/6114,Vocational Education,Traditional Calendar,,,,,,Y,Forsyth County Schools,Career Center,State Of North Carolina,,,1122.0,860.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4174,2016,340334,4700 Old Hollow Road,Kernersville,NC,27284.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/cashes/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,http://wsfcs.k12.nc.us/domain/6114,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Cash Elementary,State Of North Carolina,,656.0,573.0,493.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4119,2016,340336,851 Highland Court,Winston Salem,NC,27101.0,P,0.0,0.0,,H,http://www.wsfcs.k12.nc.us/site/Default.aspx?PageID=2249#,9-12,"Special Education, Traditional Calendar",S,http://wsfcs.k12.nc.us/domain/6114,Special Education,Traditional Calendar,,,,,Y,,Forsyth County Schools,Carter High School,State Of North Carolina,,155.0,1122.0,860.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(336)727-2440,2016,340344,2315 Coliseum Drive,Winston Salem,NC,27106.0,P,1.0,0.0,,E,http://wsfcsel.schoolwires.net/cces/site/default.asp,PK-5,"Special Education, Traditional Calendar",S,http://wsfcs.k12.nc.us/domain/6114,Special Education,Traditional Calendar,,,,,Y,,Forsyth County Schools,Childrens Center,State Of North Carolina,,46.0,573.0,493.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4210,2016,340348,6200 Bingham Avenue,Clemmons,NC,27012.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/ces/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,http://wsfcs.k12.nc.us/domain/6114,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Clemmons Elementary,State Of North Carolina,,734.0,573.0,493.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4217,2016,340350,3785 Fraternity Church Road,Winston-Salem,NC,27127.0,P,0.0,0.0,,M,http://www.wsfcs.k12.nc.us/cms/site/default.asp,6-8,"Regular School, Traditional Calendar",R,http://wsfcs.k12.nc.us/domain/6114,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Clemmons Middle School,State Of North Carolina,,986.0,782.0,634.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4201,2016,340351,920 11th Street NW,Winston-Salem,NC,27195.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/cookes/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,http://wsfcs.k12.nc.us/domain/6114,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Cook Literacy Model School,State Of North Carolina,P,263.0,573.0,493.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4125,2016,340354,601 N Cherry Street,Winston Salem,NC,27101.0,P,0.0,0.0,,I,http://wsfcsel.schoolwires.net/des/site/default.asp,PK-8,"Magnet School, Traditional Calendar",M,http://wsfcs.k12.nc.us/domain/6114,Magnet School,Traditional Calendar,,,,,,,Forsyth County Schools,The Downtown School,State Of North Carolina,,380.0,380.0,475.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)757-3290,2016,340362,2100 Silas Creek Prky,Winston Salem,NC,27103.0,P,0.0,0.0,,H,http://www.wsfcs.k12.nc.us/ecf/site/default.asp,9-12,"Regular School, Traditional Calendar",R,http://wsfcs.k12.nc.us/domain/6114,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Early College of Forsyth Co,State Of North Carolina,,219.0,1122.0,860.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(336)727-2265,2016,340364,2500 W Mountain Street,Kernersville,NC,27284.0,P,0.0,0.0,,H,http://www.wsfcs.k12.nc.us/efhs/site/default.asp,9-12,"Regular School, Traditional Calendar",R,http://wsfcs.k12.nc.us/domain/6114,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,East Forsyth High,State Of North Carolina,,1804.0,1122.0,860.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-6765,2016,340366,810 Bagley Drive,Kernersville,NC,27284.0,P,0.0,0.0,,M,http://www.wsfcs.k12.nc.us/efms/site/default.asp,6-8,"Regular School, Traditional Calendar",R,http://wsfcs.k12.nc.us/domain/6114,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,East Forsyth Middle School,State Of North Carolina,,702.0,782.0,634.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)748-4063,2016,340368,734 E Clemmonsville Road,Winston Salem,NC,27107.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/ees/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,http://wsfcs.k12.nc.us/domain/6114,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Easton Elementary School,State Of North Carolina,,534.0,573.0,493.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-6762,2016,340372,4648 Ebert Rd,Winston-Salem,NC,27284.0,P,0.0,0.0,,M,http://www.wsfcs.k12.nc.us/Domain/1819,6-8,"Regular School, Traditional Calendar",R,http://wsfcs.k12.nc.us/domain/6114,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,"Flat Rock Middle, Winston-Salem",State Of North Carolina,,868.0,782.0,634.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4291,2016,340376,2019 Milford Street,Winston Salem,NC,27107.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/fpes/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,http://wsfcs.k12.nc.us/domain/6114,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,"Forest Park Elementary, Winston-Salem",State Of North Carolina,P,623.0,573.0,493.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4212,2016,340380,2020 Walker Road,Winston-Salem,NC,27106.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/ges/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,http://wsfcs.k12.nc.us/domain/6114,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Gibson Elementary,State Of North Carolina,F,674.0,573.0,493.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)771-4500,2016,340382,1600 Union Cross Road,Kernersville,NC,27284.0,P,0.0,0.0,,H,http://www.wsfcs.k12.nc.us/ghs/site/default.asp,9-12,"Regular School, Traditional Calendar",R,http://wsfcs.k12.nc.us/domain/6114,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Robert B Glenn High School,State Of North Carolina,,1547.0,1122.0,860.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4245,2016,340384,1385 W Clemmonsville Road,Winston Salem,NC,27127.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/griffithes/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,http://wsfcs.k12.nc.us/domain/6114,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Griffith Elementary,State Of North Carolina,,633.0,573.0,493.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4185,2016,340385,2700 S Main Street,Winston-Salem,NC,27127.0,P,0.0,0.0,,T,http://www.wsfcs.k12.nc.us/ga/site/default.asp,6-12,"Alternative Education, Traditional Calendar",A,http://wsfcs.k12.nc.us/domain/6114,Alternative Education,Traditional Calendar,Y,,Y,,Y,,Forsyth County Schools,Main Street Academy,State Of North Carolina,,72.0,400.0,268.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4238,2016,340390,125 Nicholson Road,Winston Salem,NC,27107.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/hwes/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,http://wsfcs.k12.nc.us/domain/6114,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Hall-Woodward Elementary,State Of North Carolina,,667.0,573.0,493.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4171,2016,340392,2355 Pleasant St,Winston Salem,NC,27107.0,P,0.0,0.0,,M,http://www.wsfcs.k12.nc.us/hanesms/site/default.asp,6-8,"Regular School, Traditional Calendar",R,http://wsfcs.k12.nc.us/domain/6114,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Hanes Magnet School,State Of North Carolina,,808.0,782.0,634.0,,Yes,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4250,2016,340398,2020 E. 12th Street,Winston-Salem,NC,27101.0,P,0.0,0.0,,A,http://www.wsfcs.k12.nc.us/site/Default.aspx?PageID=5106,PK-12,Hospital School,H,http://wsfcs.k12.nc.us/domain/6114,Hospital School,,,,,,,Y,Forsyth County Schools,Homebound/ Hospital Education,State Of North Carolina,,25.0,42.0,511.0,N,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-6771,2016,340400,5036 Old Walkertown,Winston Salem,NC,27105.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/ies/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,http://wsfcs.k12.nc.us/domain/6114,Regular School,Traditional Calendar,Y,,,,,,Forsyth County Schools,Ibraham Elementary,State Of North Carolina,,467.0,573.0,493.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4215,2016,340403,4000 Jefferson School Lane,Winston-Salem,NC,27106.0,P,0.0,0.0,,E,http://wsfcsel.schoolwires.net/jes/site/default.asp,PK-5,"Regular School, Traditional Calendar",R,http://wsfcs.k12.nc.us/domain/6114,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,"Jefferson Elementary, Winston-Salem",State Of North Carolina,,539.0,573.0,493.0,,,https://www.wsfcs.k12.nc.us/Page/55
(336)703-4222,2016,340406,3500 Sally Kirk Road,Winston-Salem,NC,27106.0,P,0.0,0.0,,M,http://www.wsfcs.k12.nc.us/jms/site/default.asp,6-8,"Regular School, Traditional Calendar",R,http://wsfcs.k12.nc.us/domain/6114,Regular School,Traditional Calendar,,,,,,,Forsyth County Schools,Thomas Jefferson Middle,State Of North Carolina,,1263.0,782.0,634.0,,,https://www.wsfcs.k12.nc.us/Page/55
