year,agency_code,expenditure_category,state_funds,federal_funds,local_funds,total_funds,state_ppe,federal_ppe,local_ppe,total_ppe,ADM
2019,010396,PURCHASED SERVICES,109719.87,55776.83,379651.48,545146,96.33,48.97,333.32,478.62,1139
2019,010396,SUPPLIES & MATERIALS,79604.71,218243.79,190600.26,488447,69.89,191.61,167.34,428.84,1139
2019,010396,INSTRUCTIONAL EQUIP.,31333.89,24385.99,6515.08,62233,27.51,21.41,5.72,54.64,1139
2019,010396,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1139
2019,010396,CENTRAL EXPENSE,159892.82,24112.63,320582.94,504586,140.38,21.17,281.46,443.01,1139
2019,010396,TOTAL,6607904.0,687895.0,2361202.0,9657001,5801.5,603.95,2073.05,8478.5,1139
2019,010400,SALARIES,4569836.18,330614.96,877764.16,5778214,4087.51,295.72,785.12,5168.35,1118
2019,010400,EMPLOYEE BENEFITS,1748171.88,129654.46,271428.04,2149253,1563.66,115.97,242.78,1922.41,1118
2019,010400,PURCHASED SERVICES,108591.34,92939.34,352382.42,553912,97.13,83.13,315.19,495.45,1118
2019,010400,SUPPLIES & MATERIALS,56380.74,248933.88,87204.0,392517,50.43,222.66,78.0,351.09,1118
2019,010400,INSTRUCTIONAL EQUIP.,30756.18,22561.24,10196.16,63513,27.51,20.18,9.12,56.81,1118
2019,010400,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1118
2019,010400,CENTRAL EXPENSE,156944.84,23668.06,314672.28,495284,140.38,21.17,281.46,443.01,1118
2019,010400,TOTAL,6670678.0,848369.0,1913646.0,9432693,5966.62,758.83,1711.67,8437.12,1118
2019,010403,SALARIES,3148046.72,149901.44,878675.2,4176622,3783.71,180.17,1056.1,5019.98,832
2019,010403,EMPLOYEE BENEFITS,1167986.56,56559.36,279210.88,1503755,1403.83,67.98,335.59,1807.4,832
2019,010403,PURCHASED SERVICES,75262.72,36749.44,258244.48,370255,90.46,44.17,310.39,445.02,832
2019,010403,SUPPLIES & MATERIALS,44096.0,198889.6,122362.24,365347,53.0,239.05,147.07,439.12,832
2019,010403,INSTRUCTIONAL EQUIP.,22888.32,7080.32,2637.44,32605,27.51,8.51,3.17,39.19,832
2019,010403,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,832
2019,010403,CENTRAL EXPENSE,116796.16,17613.44,234174.72,368583,140.38,21.17,281.46,443.01,832
2019,010403,TOTAL,4575074.0,466791.0,1775302.0,6817167,5498.89,561.05,2133.78,8193.72,832
2019,010406,SALARIES,2478697.65,116087.4,529091.55,3123875,4237.09,198.44,904.43,5339.96,585
2019,010406,EMPLOYEE BENEFITS,926329.95,41710.5,165145.5,1133184,1583.47,71.3,282.3,1937.07,585
2019,010406,PURCHASED SERVICES,52919.1,27108.9,196232.4,276259,90.46,46.34,335.44,472.24,585
2019,010406,SUPPLIES & MATERIALS,24371.1,136123.65,91026.0,251520,41.66,232.69,155.6,429.95,585
2019,010406,INSTRUCTIONAL EQUIP.,16093.35,5212.35,1901.25,23206,27.51,8.91,3.25,39.67,585
2019,010406,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,585
2019,010406,CENTRAL EXPENSE,82122.3,12384.45,164654.1,259160,140.38,21.17,281.46,443.01,585
2019,010406,TOTAL,3580531.0,338624.0,1148049.0,5067204,6120.57,578.85,1962.48,8661.9,585
2019,020302,SALARIES,5941039.3,393901.9,873840.8,7208780,4992.47,331.01,734.32,6057.8,1190
2019,020302,EMPLOYEE BENEFITS,2261142.8,99091.3,247984.1,2608217,1900.12,83.27,208.39,2191.78,1190
2019,020302,PURCHASED SERVICES,121737.0,60297.3,639529.8,821563,102.3,50.67,537.42,690.39,1190
2019,020302,SUPPLIES & MATERIALS,180987.1,302045.8,295822.1,778854,152.09,253.82,248.59,654.5,1190
2019,020302,INSTRUCTIONAL EQUIP.,92367.8,6069.0,46624.2,145060,77.62,5.1,39.18,121.9,1190
2019,020302,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1190
2019,020302,CENTRAL EXPENSE,251447.0,62118.0,327892.6,641457,211.3,52.2,275.54,539.04,1190
2019,020302,TOTAL,8848719.0,923521.0,2431691.0,12203931,7435.9,776.07,2043.44,10255.41,1190
2019,020303,SALARIES,612866.28,3167.58,62401.14,678434,3294.98,17.03,335.49,3647.5,186
2019,020303,EMPLOYEE BENEFITS,225724.02,-6072.9,16209.9,235861,1213.57,-32.65,87.15,1268.07,186
2019,020303,PURCHASED SERVICES,20727.84,4876.92,21111.0,46714,111.44,26.22,113.5,251.16,186
2019,020303,SUPPLIES & MATERIALS,78285.54,9037.74,29741.4,117063,420.89,48.59,159.9,629.38,186
2019,020303,INSTRUCTIONAL EQUIP.,14437.32,948.6,6948.96,22333,77.62,5.1,37.36,120.08,186
2019,020303,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,186
2019,020303,CENTRAL EXPENSE,39301.8,9709.2,51250.44,100260,211.3,52.2,275.54,539.04,186
2019,020303,TOTAL,991340.0,21665.0,187660.0,1200665,5329.8,116.49,1008.94,6455.23,186
2019,020304,SALARIES,2109528.96,128020.48,243613.44,2481161,4708.77,285.76,543.78,5538.31,448
2019,020304,EMPLOYEE BENEFITS,837760.0,51542.4,61048.96,950350,1870.0,115.05,136.27,2121.32,448
2019,020304,PURCHASED SERVICES,34195.84,17704.96,149304.96,201203,76.33,39.52,333.27,449.12,448
2019,020304,SUPPLIES & MATERIALS,39208.96,85370.88,127962.24,252540,87.52,190.56,285.63,563.71,448
2019,020304,INSTRUCTIONAL EQUIP.,34773.76,2284.8,16737.28,53794,77.62,5.1,37.36,120.08,448
2019,020304,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,448
2019,020304,CENTRAL EXPENSE,94662.4,23385.6,123441.92,241488,211.3,52.2,275.54,539.04,448
2019,020304,TOTAL,3150126.0,308305.0,722105.0,4180536,7031.54,688.19,1611.85,9331.58,448
2019,020306,SALARIES,2383632.09,189240.66,342264.09,2915136,3914.01,310.74,562.01,4786.76,609
2019,020306,EMPLOYEE BENEFITS,894639.27,62519.94,107165.73,1064323,1469.03,102.66,175.97,1747.66,609
2019,020306,PURCHASED SERVICES,45126.9,20097.0,168132.72,233355,74.1,33.0,276.08,383.18,609
2019,020306,SUPPLIES & MATERIALS,61527.27,114169.23,180111.75,355807,101.03,187.47,295.75,584.25,609
2019,020306,INSTRUCTIONAL EQUIP.,47270.58,3105.9,22752.24,73127,77.62,5.1,37.36,120.08,609
2019,020306,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,609
2019,020306,CENTRAL EXPENSE,128681.7,31789.8,167803.86,328273,211.3,52.2,275.54,539.04,609
2019,020306,TOTAL,3560875.0,420919.0,988227.0,4970021,5847.09,691.17,1622.71,8160.97,609
2019,020308,SALARIES,1698175.46,231910.01,182237.85,2112322,6000.62,819.47,643.95,7464.04,283
2019,020308,EMPLOYEE BENEFITS,676701.11,75113.86,54321.85,806135,2391.17,265.42,191.95,2848.54,283
2019,020308,PURCHASED SERVICES,21151.42,25982.23,108544.65,155677,74.74,91.81,383.55,550.1,283
2019,020308,SUPPLIES & MATERIALS,22376.81,51568.26,77955.18,151899,79.07,182.22,275.46,536.75,283
2019,020308,INSTRUCTIONAL EQUIP.,21966.46,1443.3,10572.88,33981,77.62,5.1,37.36,120.08,283
2019,020308,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,283
2019,020308,CENTRAL EXPENSE,59797.9,14772.6,77977.82,152546,211.3,52.2,275.54,539.04,283
2019,020308,TOTAL,2500166.0,400788.0,511606.0,3412560,8834.52,1416.22,1807.81,12058.55,283
2019,020316,SALARIES,2236947.09,303733.78,217986.51,2758666,4769.61,647.62,464.79,5882.02,469
2019,020316,EMPLOYEE BENEFITS,905498.3,106599.01,59708.39,1071805,1930.7,227.29,127.31,2285.3,469
2019,020316,PURCHASED SERVICES,50046.99,21377.02,125171.41,196594,106.71,45.58,266.89,419.18,469
2019,020316,SUPPLIES & MATERIALS,37083.83,104919.99,129481.52,271483,79.07,223.71,276.08,578.86,469
2019,020316,INSTRUCTIONAL EQUIP.,36403.78,2391.9,17521.84,56315,77.62,5.1,37.36,120.08,469
2019,020316,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,469
2019,020316,CENTRAL EXPENSE,99099.7,24481.8,129228.26,252808,211.3,52.2,275.54,539.04,469
2019,020316,TOTAL,3365076.0,563500.0,679095.0,4607671,7175.01,1201.5,1447.97,9824.48,469
2019,020320,SALARIES,1422659.92,123974.18,127483.18,1674116,5878.76,512.29,526.79,6917.84,242
2019,020320,EMPLOYEE BENEFITS,569668.0,40651.16,38151.3,648470,2354.0,167.98,157.65,2679.63,242
2019,020320,PURCHASED SERVICES,33049.94,8975.78,83136.68,125160,136.57,37.09,343.54,517.2,242
2019,020320,SUPPLIES & MATERIALS,19134.94,79376.0,69729.88,168239,79.07,328.0,288.14,695.21,242
2019,020320,INSTRUCTIONAL EQUIP.,18784.04,1234.2,9041.12,29059,77.62,5.1,37.36,120.08,242
2019,020320,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,242
2019,020320,CENTRAL EXPENSE,51134.6,12632.4,66680.68,130446,211.3,52.2,275.54,539.04,242
2019,020320,TOTAL,2114428.0,266842.0,394220.0,2775490,8737.32,1102.66,1629.02,11469.0,242
2019,020324,SALARIES,1196047.58,93929.42,106579.46,1396555,5411.98,425.02,482.26,6319.26,221
2019,020324,EMPLOYEE BENEFITS,440605.49,27927.77,30429.49,498961,1993.69,126.37,137.69,2257.75,221
2019,020324,PURCHASED SERVICES,16961.75,8999.12,75159.89,101119,76.75,40.72,340.09,457.56,221
2019,020324,SUPPLIES & MATERIALS,20939.75,45293.95,61533.03,127765,94.75,204.95,278.43,578.13,221
2019,020324,INSTRUCTIONAL EQUIP.,17154.02,1127.1,8256.56,26537,77.62,5.1,37.36,120.08,221
2019,020324,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,221
2019,020324,CENTRAL EXPENSE,46697.3,11536.2,60894.34,119127,211.3,52.2,275.54,539.04,221
2019,020324,TOTAL,1738403.0,188811.0,342850.0,2270064,7866.09,854.36,1551.37,10271.82,221
2019,020328,SALARIES,1388497.8,203788.86,201013.98,1793298,5644.3,828.41,817.13,7289.84,246
2019,020328,EMPLOYEE BENEFITS,556191.24,75718.8,56771.88,688680,2260.94,307.8,230.78,2799.52,246
2019,020328,PURCHASED SERVICES,18767.34,13089.66,106894.38,138750,76.29,53.21,434.53,564.03,246
2019,020328,SUPPLIES & MATERIALS,19451.22,113231.34,71204.7,203886,79.07,460.29,289.45,828.81,246
2019,020328,INSTRUCTIONAL EQUIP.,19094.52,1254.6,9190.56,29538,77.62,5.1,37.36,120.08,246
2019,020328,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,246
2019,020328,CENTRAL EXPENSE,51979.8,12841.2,67782.84,132602,211.3,52.2,275.54,539.04,246
2019,020328,TOTAL,2053979.0,419921.0,512854.0,2986754,8349.52,1707.01,2084.79,12141.32,246
2019,020330,SALARIES,2262742.44,199407.6,254787.12,2716936,3942.06,347.4,443.88,4733.34,574
2019,020330,EMPLOYEE BENEFITS,835026.5,64971.06,73954.16,973951,1454.75,113.19,128.84,1696.78,574
2019,020330,PURCHASED SERVICES,43658.44,20773.06,201072.2,265503,76.06,36.19,350.3,462.55,574
2019,020330,SUPPLIES & MATERIALS,46046.28,93366.84,163216.9,302628,80.22,162.66,284.35,527.23,574
2019,020330,INSTRUCTIONAL EQUIP.,44553.88,2927.4,21444.64,68924,77.62,5.1,37.36,120.08,574
2019,020330,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,574
2019,020330,CENTRAL EXPENSE,121286.2,29962.8,158159.96,309407,211.3,52.2,275.54,539.04,574
2019,020330,TOTAL,3353311.0,411406.0,872632.0,4637349,5842.01,716.74,1520.27,8079.02,574
2019,020332,SALARIES,1478587.48,130673.9,160311.48,1769571,5318.66,470.05,576.66,6365.37,278
2019,020332,EMPLOYEE BENEFITS,578501.32,45592.0,49625.78,673718,2080.94,164.0,178.51,2423.45,278
2019,020332,PURCHASED SERVICES,22134.36,13027.08,116348.56,151509,79.62,46.86,418.52,545.0,278
2019,020332,SUPPLIES & MATERIALS,21981.46,65849.86,74723.62,162553,79.07,236.87,268.79,584.73,278
2019,020332,INSTRUCTIONAL EQUIP.,21578.36,1417.8,10386.08,33381,77.62,5.1,37.36,120.08,278
2019,020332,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,278
2019,020332,CENTRAL EXPENSE,58741.4,14511.6,76600.12,149852,211.3,52.2,275.54,539.04,278
2019,020332,TOTAL,2181522.0,271069.0,487993.0,2940584,7847.21,975.08,1755.38,10577.67,278
2019,030304,SALARIES,2519099.23,130409.56,373077.6,3022585,6012.17,311.24,890.4,7213.81,419
2019,030304,EMPLOYEE BENEFITS,941824.01,48926.63,109669.06,1100419,2247.79,116.77,261.74,2626.3,419
2019,030304,PURCHASED SERVICES,78730.1,41078.76,275643.34,395451,187.9,98.04,657.86,943.8,419
2019,030304,SUPPLIES & MATERIALS,146913.97,126219.56,201823.92,474955,350.63,301.24,481.68,1133.55,419
2019,030304,INSTRUCTIONAL EQUIP.,5044.76,0.0,29309.05,34353,12.04,0.0,69.95,81.99,419
2019,030304,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,419
2019,030304,CENTRAL EXPENSE,293924.31,41305.02,194998.41,530227,701.49,98.58,465.39,1265.46,419
2019,030304,TOTAL,3985534.0,387937.0,1184519.0,5557990,9512.02,925.87,2827.02,13264.91,419
2019,030308,SALARIES,1195185.31,143165.0,101310.66,1439660,5718.59,685.0,484.74,6888.33,209
2019,030308,EMPLOYEE BENEFITS,450008.35,53884.38,37030.62,540922,2153.15,257.82,177.18,2588.15,209
2019,030308,PURCHASED SERVICES,6366.14,18323.03,145323.97,170012,30.46,87.67,695.33,813.46,209
2019,030308,SUPPLIES & MATERIALS,81955.17,65072.15,106679.87,253706,392.13,311.35,510.43,1213.91,209
2019,030308,INSTRUCTIONAL EQUIP.,2516.36,0.0,60.61,2576,12.04,0.0,0.29,12.33,209
2019,030308,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,209
2019,030308,CENTRAL EXPENSE,146611.41,20603.22,97266.51,264480,701.49,98.58,465.39,1265.46,209
2019,030308,TOTAL,1882641.0,301047.0,487668.0,2671356,9007.86,1440.42,2333.36,12781.64,209
2019,030316,SALARIES,786802.63,85796.68,94227.04,966825,4827.01,526.36,578.08,5931.45,163
2019,030316,EMPLOYEE BENEFITS,280446.39,29106.91,31165.6,340717,1720.53,178.57,191.2,2090.3,163
2019,030316,PURCHASED SERVICES,6412.42,12642.28,86756.75,105810,39.34,77.56,532.25,649.15,163
2019,030316,SUPPLIES & MATERIALS,60738.69,46089.88,87734.75,194561,372.63,282.76,538.25,1193.64,163
2019,030316,INSTRUCTIONAL EQUIP.,1962.52,0.0,83.13,2045,12.04,0.0,0.51,12.55,163
2019,030316,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,163
2019,030316,CENTRAL EXPENSE,114342.87,16068.54,75858.57,206268,701.49,98.58,465.39,1265.46,163
2019,030316,TOTAL,1250702.0,189701.0,375823.0,1816226,7673.04,1163.83,2305.68,11142.55,163
2019,030320,SALARIES,2781459.53,397315.81,373836.41,3552610,5141.33,734.41,691.01,6566.75,541
2019,030320,EMPLOYEE BENEFITS,1064487.83,164804.83,127216.15,1356507,1967.63,304.63,235.15,2507.41,541
2019,030320,PURCHASED SERVICES,23511.86,54370.5,237109.48,314990,43.46,100.5,438.28,582.24,541
2019,030320,SUPPLIES & MATERIALS,196593.99,162819.36,258029.95,617441,363.39,300.96,476.95,1141.3,541
2019,030320,INSTRUCTIONAL EQUIP.,6513.64,0.0,72970.08,79483,12.04,0.0,134.88,146.92,541
2019,030320,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,541
2019,030320,CENTRAL EXPENSE,379506.09,53331.78,251775.99,684612,701.49,98.58,465.39,1265.46,541
2019,030320,TOTAL,4452069.0,832639.0,1320935.0,6605643,8229.34,1539.08,2441.66,12210.08,541
2019,040304,SALARIES,843877.65,23534.28,99216.81,966627,3653.15,101.88,429.51,4184.54,231
2019,040304,EMPLOYEE BENEFITS,309242.01,9311.61,31286.64,349839,1338.71,40.31,135.44,1514.46,231
2019,040304,PURCHASED SERVICES,104107.08,2376.99,14497.56,120980,450.68,10.29,62.76,523.73,231
2019,040304,SUPPLIES & MATERIALS,141628.41,3769.92,62032.74,207429,613.11,16.32,268.54,897.97,231
2019,040304,INSTRUCTIONAL EQUIP.,54499.83,688.38,99.33,55286,235.93,2.98,0.43,239.34,231
2019,040304,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,231
2019,040304,CENTRAL EXPENSE,95666.34,7738.5,65523.15,168927,414.14,33.5,283.65,731.29,231
2019,040304,TOTAL,1549019.0,47416.0,272653.0,1869088,6705.72,205.28,1180.33,8091.33,231
2019,040305,SALARIES,440420.04,72063.36,29186.28,541669,12233.89,2001.76,810.73,15046.38,36
2019,040305,EMPLOYEE BENEFITS,163110.6,29689.92,8438.4,201237,4530.85,824.72,234.4,5589.97,36
2019,040305,PURCHASED SERVICES,12102.84,13235.4,46476.0,71813,336.19,367.65,1291.0,1994.84,36
2019,040305,SUPPLIES & MATERIALS,10818.72,37358.64,6363.0,54539,300.52,1037.74,176.75,1515.01,36
2019,040305,INSTRUCTIONAL EQUIP.,8493.48,0.0,17.64,8510,235.93,0.0,0.49,236.42,36
2019,040305,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36
2019,040305,CENTRAL EXPENSE,14909.04,1206.0,10211.4,26326,414.14,33.5,283.65,731.29,36
2019,040305,TOTAL,649852.0,153551.0,100691.0,904094,18051.52,4265.37,2797.02,25113.91,36
2019,040306,SALARIES,3638908.2,589280.7,645398.4,4873586,5273.78,854.03,935.36,7063.17,690
2019,040306,EMPLOYEE BENEFITS,1358948.1,220744.8,195483.9,1775175,1969.49,319.92,283.31,2572.72,690
2019,040306,PURCHASED SERVICES,318303.9,43276.8,434272.2,795851,461.31,62.72,629.38,1153.41,690
2019,040306,SUPPLIES & MATERIALS,238457.1,254051.1,244584.3,737092,345.59,368.19,354.47,1068.25,690
2019,040306,INSTRUCTIONAL EQUIP.,162791.7,1800.9,303.6,164894,235.93,2.61,0.44,238.98,690
2019,040306,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,690
2019,040306,CENTRAL EXPENSE,285756.6,23115.0,195718.5,504589,414.14,33.5,283.65,731.29,690
2019,040306,TOTAL,6003163.0,1132266.0,1715758.0,8851187,8700.24,1640.97,2486.61,12827.82,690
2019,040308,SALARIES,874390.44,152532.37,205404.63,1232326,5054.28,881.69,1187.31,7123.28,173
2019,040308,EMPLOYEE BENEFITS,323584.39,57171.31,75002.42,455757,1870.43,330.47,433.54,2634.44,173
2019,040308,PURCHASED SERVICES,51699.32,8305.73,91269.61,151273,298.84,48.01,527.57,874.42,173
2019,040308,SUPPLIES & MATERIALS,54671.46,109233.93,63741.85,227645,316.02,631.41,368.45,1315.88,173
2019,040308,INSTRUCTIONAL EQUIP.,40815.89,86.5,83.04,40984,235.93,0.5,0.48,236.91,173
2019,040308,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,173
2019,040308,CENTRAL EXPENSE,71646.22,5795.5,49071.45,126512,414.14,33.5,283.65,731.29,173
2019,040308,TOTAL,1416805.0,333122.0,484570.0,2234497,8189.64,1925.58,2801.0,12916.22,173
2019,040309,SALARIES,2498907.54,313560.54,414961.74,3227428,3637.42,456.42,604.02,4697.86,687
2019,040309,EMPLOYEE BENEFITS,918347.25,123055.44,134281.02,1175683,1336.75,179.12,195.46,1711.33,687
2019,040309,PURCHASED SERVICES,243060.6,16549.83,273453.48,533062,353.8,24.09,398.04,775.93,687
2019,040309,SUPPLIES & MATERIALS,173364.45,177713.16,342407.67,693484,252.35,258.68,498.41,1009.44,687
2019,040309,INSTRUCTIONAL EQUIP.,162083.91,3064.02,274.8,165421,235.93,4.46,0.4,240.79,687
2019,040309,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,687
2019,040309,CENTRAL EXPENSE,284514.18,23014.5,194867.55,502395,414.14,33.5,283.65,731.29,687
2019,040309,TOTAL,4280275.0,656955.0,1360243.0,6297473,6230.39,956.27,1979.98,9166.64,687
2019,040311,SALARIES,1701402.27,267746.46,181183.18,2150331,5435.79,855.42,578.86,6870.07,313
2019,040311,EMPLOYEE BENEFITS,656630.18,96886.02,61645.35,815161,2097.86,309.54,196.95,2604.35,313
2019,040311,PURCHASED SERVICES,127021.66,21603.26,135663.59,284287,405.82,69.02,433.43,908.27,313
2019,040311,SUPPLIES & MATERIALS,101449.56,174910.66,52699.81,329058,324.12,558.82,168.37,1051.31,313
2019,040311,INSTRUCTIONAL EQUIP.,73846.09,3261.46,87.64,77194,235.93,10.42,0.28,246.63,313
2019,040311,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,313
2019,040311,CENTRAL EXPENSE,129625.82,10485.5,88782.45,228892,414.14,33.5,283.65,731.29,313
2019,040311,TOTAL,2789973.0,574891.0,520059.0,3884923,8913.66,1836.72,1661.54,12411.92,313
2019,040316,SALARIES,1380644.72,315997.08,124884.08,1821525,5658.38,1295.07,511.82,7465.27,244
2019,040316,EMPLOYEE BENEFITS,505377.68,111281.08,40250.24,656908,2071.22,456.07,164.96,2692.25,244
2019,040316,PURCHASED SERVICES,75522.88,10399.28,92529.68,178450,309.52,42.62,379.22,731.36,244
2019,040316,SUPPLIES & MATERIALS,78446.0,131955.2,77745.72,288146,321.5,540.8,318.63,1180.93,244
2019,040316,INSTRUCTIONAL EQUIP.,57566.92,204.96,8642.48,66412,235.93,0.84,35.42,272.19,244
2019,040316,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,244
2019,040316,CENTRAL EXPENSE,101050.16,8174.0,69210.6,178434,414.14,33.5,283.65,731.29,244
2019,040316,TOTAL,2198605.0,578010.0,413260.0,3189875,9010.69,2368.9,1693.7,13073.29,244
2019,040324,SALARIES,1093438.71,226488.15,127663.83,1447589,5785.39,1198.35,675.47,7659.21,189
2019,040324,EMPLOYEE BENEFITS,392517.09,80502.66,41202.0,514221,2076.81,425.94,218.0,2720.75,189
2019,040324,PURCHASED SERVICES,59625.72,7565.67,103842.27,171032,315.48,40.03,549.43,904.94,189
2019,040324,SUPPLIES & MATERIALS,68204.43,133345.17,43834.77,245383,360.87,705.53,231.93,1298.33,189
2019,040324,INSTRUCTIONAL EQUIP.,44590.77,994.14,71.82,45655,235.93,5.26,0.38,241.57,189
2019,040324,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,189
2019,040324,CENTRAL EXPENSE,78272.46,6331.5,53609.85,138212,414.14,33.5,283.65,731.29,189
2019,040324,TOTAL,1736646.0,455225.0,370221.0,2562092,9188.62,2408.61,1958.86,13556.09,189
2019,040328,SALARIES,1987984.96,203873.28,231541.44,2423398,4778.81,490.08,556.59,5825.48,416
2019,040328,EMPLOYEE BENEFITS,752323.52,87335.04,74663.68,914321,1808.47,209.94,179.48,2197.89,416
2019,040328,PURCHASED SERVICES,111546.24,10691.2,116688.0,238925,268.14,25.7,280.5,574.34,416
2019,040328,SUPPLIES & MATERIALS,124974.72,299054.08,84976.32,509004,300.42,718.88,204.27,1223.57,416
2019,040328,INSTRUCTIONAL EQUIP.,98146.88,632.32,191.36,98969,235.93,1.52,0.46,237.91,416
2019,040328,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,416
2019,040328,CENTRAL EXPENSE,172282.24,13936.0,117998.4,304216,414.14,33.5,283.65,731.29,416
2019,040328,TOTAL,3247255.0,615521.0,626057.0,4488833,7805.91,1479.62,1504.95,10790.48,416
2019,040330,SALARIES,663294.58,211582.93,67657.46,942533,3924.82,1251.97,400.34,5577.13,169
2019,040330,EMPLOYEE BENEFITS,241026.11,77483.12,21211.19,339720,1426.19,458.48,125.51,2010.18,169
2019,040330,PURCHASED SERVICES,51343.89,8745.75,88816.26,148904,303.81,51.75,525.54,881.1,169
2019,040330,SUPPLIES & MATERIALS,66812.46,195894.66,39676.13,302382,395.34,1159.14,234.77,1789.25,169
2019,040330,INSTRUCTIONAL EQUIP.,39872.17,1705.21,47.32,41624,235.93,10.09,0.28,246.3,169
2019,040330,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,169
2019,040330,CENTRAL EXPENSE,69989.66,5661.5,47936.85,123586,414.14,33.5,283.65,731.29,169
2019,040330,TOTAL,1132336.0,501070.0,265343.0,1898749,6700.23,2964.93,1570.09,11235.25,169
2019,050302,SALARIES,4186070.85,293992.4,805682.15,5285744,4953.93,347.92,953.47,6255.32,845
2019,050302,EMPLOYEE BENEFITS,1374299.55,99541.0,542692.8,2016532,1626.39,117.8,642.24,2386.43,845
2019,050302,PURCHASED SERVICES,133687.45,49609.95,514317.7,697613,158.21,58.71,608.66,825.58,845
2019,050302,SUPPLIES & MATERIALS,333817.25,235256.45,263648.45,832721,395.05,278.41,312.01,985.47,845
2019,050302,INSTRUCTIONAL EQUIP.,52820.95,6058.65,3413.8,62291,62.51,7.17,4.04,73.72,845
2019,050302,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,845
2019,050302,CENTRAL EXPENSE,227364.15,5509.4,131769.3,364642,269.07,6.52,155.94,431.53,845
2019,050302,TOTAL,6308057.0,689965.0,2261521.0,9259543,7465.16,816.53,2676.36,10958.05,845
2019,050303,SALARIES,256803.0,3351.0,51445.8,311599,4280.05,55.85,857.43,5193.33,60
2019,050303,EMPLOYEE BENEFITS,65558.4,-1656.0,52626.0,116528,1092.64,-27.6,877.1,1942.14,60
2019,050303,PURCHASED SERVICES,72790.2,2733.6,14248.8,89771,1213.17,45.56,237.48,1496.21,60
2019,050303,SUPPLIES & MATERIALS,94094.4,15961.2,7607.4,117662,1568.24,266.02,126.79,1961.05,60
2019,050303,INSTRUCTIONAL EQUIP.,3750.6,0.0,114.0,3864,62.51,0.0,1.9,64.41,60
2019,050303,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,60
2019,050303,CENTRAL EXPENSE,16144.2,391.2,9356.4,25891,269.07,6.52,155.94,431.53,60
2019,050303,TOTAL,509139.0,20780.0,135396.0,665315,8485.68,346.35,2256.64,11088.67,60
2019,050305,SALARIES,2657966.74,144080.53,262609.6,3064655,5619.38,304.61,555.2,6479.19,473
2019,050305,EMPLOYEE BENEFITS,886340.51,43057.19,222820.84,1152217,1873.87,91.03,471.08,2435.98,473
2019,050305,PURCHASED SERVICES,67837.66,36506.14,222986.39,327329,143.42,77.18,471.43,692.03,473
2019,050305,SUPPLIES & MATERIALS,153512.15,174924.86,189091.21,517527,324.55,369.82,399.77,1094.14,473
