agency_code,category_code,agency_level,lea_code,designation_type,name,county,street_addr,stree_addr2,city,state,zip,phone,grade_span,school_type,calendar_type,url,super_name,title_I,esea,stem
100304,E,SCH,100LEA,P,Bolivia Elementary,Brunswick,4036 Business Hwy 17-E,,Bolivia,NC,28422.0,910-253-6516,KG:05,Regular School,Traditional Calendar,http://www.bcswan.net/BOL,,Y,,
100307,H,SCH,100LEA,P,Brunswick County Early College,Brunswick,50 College Road NE,,Bolivia,NC,28422.0,910-754-8565,09:13,Regular School,Year-Round Calendar,http://www.bcswan.net/ECHS,,,,Y
100308,T,SCH,100LEA,P,Brunswick County Academy,Brunswick,1109 Old Ocean Highway,,Bolivia,NC,28422.0,910-754-9593,06:12,Alternative Education,Traditional Calendar,http://www.bcswan.net/education/school/school.php?sectionid=5,,,,
100309,M,SCH,100LEA,P,Cedar Grove Middle,Brunswick,750 Grove Trail SW,,Supply,NC,28462.0,910-846-3400,06:08,Regular School,Traditional Calendar,http://www.bcswan.net/education/school/school.php?sectionid=1606&,,Y,,
100310,E,SCH,100LEA,P,Jessie Mae Monroe Elementary,Brunswick,250 Pea Landing Road NW,,Ash,NC,28420.0,910-287-4014,KG:05,Regular School,Traditional Calendar,http://www.bcswan.net/education/school/school.php?sectionid=7,,Y,,
100316,M,SCH,100LEA,P,Leland Middle,Brunswick,927 Old Fayetteville Road NE,,Leland,NC,28451.0,910-371-3030,06:08,Regular School,Traditional Calendar,http://www.bcswan.net/education/school/school.php?sectionid=8,,Y,,
100320,E,SCH,100LEA,P,"Lincoln Elementary, Leland",Brunswick,1664 Lincoln Road,,Leland,NC,28451.0,910-371-3597,PK:05,Regular School,Traditional Calendar,https://www.bcswan.net/LES,,Y,,
100326,H,SCH,100LEA,P,North Brunswick High,Brunswick,114 Scorpion Drive,,Leland,NC,28451.0,910-371-2261,09:12,Regular School,Traditional Calendar,http://www.co.brunswick.k12.nc.us/education/school/school.php?sectionid=10,,,,
100332,M,SCH,100LEA,P,Shallotte Middle,Brunswick,225 Village Road,,Shallotte,NC,28459.0,910-754-6882,06:08,Regular School,Traditional Calendar,http://www.bcswan.net/SMS,,Y,,
100334,H,SCH,100LEA,P,South Brunswick High,Brunswick,280 Cougar Drive BSL,,Southport,NC,28461.0,910-845-2203,09:12,Regular School,Traditional Calendar,http://www.bcswan.net/SBHS,,,,
100335,M,SCH,100LEA,P,South Brunswick Middle,Brunswick,100 Cougar Drive BSL,,Southport,NC,28461.0,910-845-2771,06:08,Regular School,Traditional Calendar,http://www.bcswan.net/SBMS,,Y,,
100336,E,SCH,100LEA,P,Southport Elementary,Brunswick,701 West 9th Street,,Southport,NC,28461.0,910-457-6036,KG:05,Regular School,Traditional Calendar,http://www.bcswan.net/SES,,Y,,
100338,E,SCH,100LEA,P,Supply Elementary,Brunswick,51 Benton Road SE,,Supply,NC,28462.0,910-754-7644,PK:05,Regular School,Traditional Calendar,https://www.bcswan.net/SUP,,Y,,
100339,E,SCH,100LEA,P,Town Creek Elementary,Brunswick,6330 Lake Park Dr SE,,Winnabow,NC,28479.0,910-253-6500,PK:05,Regular School,Traditional Calendar,http://www.bcswan.net/TCES,,Y,,
100340,E,SCH,100LEA,P,"Union Elementary, Shallotte",Brunswick,180 Union School Road NW,,Shallotte,NC,28470.0,910-579-3591,KG:05,Regular School,Traditional Calendar,http://www.bcswan.net/UES,,Y,,
100342,E,SCH,100LEA,P,Virginia Williamson Elem,Brunswick,1020 Zion Hill Road,,Bolivia,NC,28422.0,910-754-8660,PK:05,Regular School,Traditional Calendar,https://www.bcswan.net/VWES,,Y,,
100344,I,SCH,100LEA,P,Waccamaw,Brunswick,5901 Waccamaw School Road NW,,Ash,NC,28420.0,910-287-6437,KG:08,Regular School,Traditional Calendar,http://www.bcswan.net/WACC,,Y,,
100348,H,SCH,100LEA,P,West Brunswick High,Brunswick,550 Whiteville Road NW,,Shallotte,NC,28470.0,910-754-4338,09:12,Regular School,Traditional Calendar,http://www.bcswan.net/WBHS,,,,
100LEA,,LEA,,P,Brunswick County Schools,Brunswick,35 Referendum Drive,,Bolivia,NC,28422.0,910-253-2900,,,,http://www.bcswan.net,Leslie K Tubb,,,
10A000,I,SCH,CH,C,Charter Day School,Brunswick,7055 Bacon's Way,,Leland,NC,28451.0,910-655-1214,KG:08,Regular School,Year-Round Calendar,http://www.charterdayschool.net/,Laurie Benton,Y,,
10B000,E,SCH,CH,C,South Brunswick Charter,Brunswick,2260 Achievement Ave SE,,Bolivia,NC,28422.0,910-338-4178,KG:05,Regular School,Year-Round Calendar,http://www.southbcs.org,Michelle Mena,Y,,
110303,H,SCH,110LEA,P,Community High School,Buncombe,235 Old US 70,,Swannanoa,NC,28778.0,828-686-7734,09:12,Alternative Education,Traditional Calendar,https://chs.buncombeschools.org/,,,,
110304,H,SCH,110LEA,P,Reynolds High,Buncombe,1 Rocket Drive,,Asheville,NC,28803.0,828-298-2500,09:12,Regular School,Traditional Calendar,https://acrhs.buncombeschools.org/,,,,
110306,M,SCH,110LEA,P,Reynolds Middle,Buncombe,2 Rocket Drive,,Asheville,NC,28803.0,828-298-7484,06:08,Regular School,Traditional Calendar,https://acrms.buncombeschools.org/,,,,
110308,E,SCH,110LEA,P,Barnardsville Elementary,Buncombe,20 Hillcrest Drive,,Barnardsville,NC,28709.0,828-626-2290,KG:04,Regular School,Traditional Calendar,https://bes.buncombeschools.org/,,Y,,
110318,E,SCH,110LEA,P,Black Mountain Elementary,Buncombe,100 Flat Creek Road,,Black Mountain,NC,28711.0,828-669-5217,04:05,Regular School,Traditional Calendar,https://bmes.buncombeschools.org/,,Y,,
110320,E,SCH,110LEA,P,Black Mountain Primary,Buncombe,301 East State Street,,Black Mountain,NC,28711.0,828-669-2645,KG:03,Regular School,Traditional Calendar,https://bmps.buncombeschools.org/,,Y,,
110322,H,SCH,110LEA,P,Early College,Buncombe,340 Victoria Road,,Asheville,NC,28801.0,828-232-4123,09:13,Regular School,Traditional Calendar,https://bcec.buncombeschools.org/,,,,
110323,H,SCH,110LEA,P,Middle College,Buncombe,340 Victoria Road,,Asheville,NC,28801.0,828-232-4123,11:12,Regular School,Traditional Calendar,https://bcmc.buncombeschools.org/,,,,
110324,E,SCH,110LEA,P,Candler Elementary,Buncombe,121 Candler School Road,,Candler,NC,28715.0,828-670-5018,KG:04,Regular School,Traditional Calendar,https://ces.buncombeschools.org/,,Y,,
110326,M,SCH,110LEA,P,Cane Creek Middle,Buncombe,570 Lower Brush Creek Road,,Fletcher,NC,28732.0,828-628-0824,06:08,Regular School,Traditional Calendar,https://ccms.buncombeschools.org/,,,,
110332,E,SCH,110LEA,P,Bell Elementary,Buncombe,90 Maple Springs Road,,Asheville,NC,28805.0,828-298-3789,KG:05,Regular School,Traditional Calendar,https://ccbes.buncombeschools.org/,,Y,,
110336,H,SCH,110LEA,P,Owen High,Buncombe,99 Lake Eden Road,,Black Mountain,NC,28711.0,828-686-3852,09:12,Regular School,Traditional Calendar,https://cdohs.buncombeschools.org/,,,,
110338,M,SCH,110LEA,P,Owen Middle,Buncombe,730 Old US 70,,Swannanoa,NC,28778.0,828-686-7739,06:08,Regular School,Traditional Calendar,https://cdoms.buncombeschools.org/,,,,
110340,H,SCH,110LEA,P,Erwin High,Buncombe,60 Lees Creek Road,,Asheville,NC,28806.0,828-232-4251,09:12,Regular School,Traditional Calendar,https://caehs.buncombeschools.org/,,,,
110342,M,SCH,110LEA,P,"Erwin Middle, Asheville",Buncombe,20 Erwin Hills Road,,Asheville,NC,28806.0,828-232-4264,07:08,Regular School,Traditional Calendar,https://caems.buncombeschools.org/,,,,
110348,E,SCH,110LEA,P,Emma Elementary,Buncombe,37 Brickyard Road,,Asheville,NC,28806.0,828-232-4272,KG:04,Regular School,Traditional Calendar,https://ees.buncombeschools.org/,,Y,,
110352,H,SCH,110LEA,P,Enka High,Buncombe,475 Enka Lake Road,,Candler,NC,28715.0,828-670-5000,09:12,Regular School,Traditional Calendar,https://ehs.buncombeschools.org/,,,,
110356,E,SCH,110LEA,P,"Fairview Elementary, Fairview",Buncombe,1355 Charlotte Hwy,,Fairview,NC,28730.0,828-628-2732,KG:05,Regular School,Traditional Calendar,https://fes.buncombeschools.org/,,Y,,
110366,E,SCH,110LEA,P,Glen Arden Elementary,Buncombe,50 Pinehurst Circle,,Arden,NC,28704.0,828-654-1800,KG:04,Regular School,Traditional Calendar,https://gaes.buncombeschools.org/,,,,
110368,E,SCH,110LEA,P,Haw Creek Elementary,Buncombe,21 Trinity Chapel Road,,Asheville,NC,28805.0,828-298-4022,KG:05,Regular School,Traditional Calendar,https://hces.buncombeschools.org/,,Y,,
110370,E,SCH,110LEA,P,Hominy Valley Elementary,Buncombe,450 Enka Lake Road,,Candler,NC,28715.0,828-665-0619,KG:04,Regular School,Traditional Calendar,https://hves.buncombeschools.org/,,Y,,
110372,E,SCH,110LEA,P,Johnston Elementary,Buncombe,230 Johnston Boulevard,,Asheville,NC,28806.0,828-232-4291,KG:04,Regular School,Traditional Calendar,https://jes.buncombeschools.org/,,Y,,
110376,E,SCH,110LEA,P,Leicester Elementary,Buncombe,31 Gilbert Road,,Leicester,NC,28748.0,828-683-2341,KG:04,Regular School,Traditional Calendar,https://les.buncombeschools.org/,,Y,,
110379,E,SCH,110LEA,P,North Buncombe Elementary,Buncombe,251 Flat Creek Church Rd,,Weaverville,NC,28787.0,828-645-6054,KG:04,Regular School,Traditional Calendar,https://nbes.buncombeschools.org/,,Y,,
110380,H,SCH,110LEA,P,North Buncombe High,Buncombe,890 Clarks Chapel Road,,Weaverville,NC,28787.0,828-645-4221,09:12,Regular School,Traditional Calendar,https://nbhs.buncombeschools.org/,,,,
110381,M,SCH,110LEA,P,North Buncombe Middle,Buncombe,51 N Buncombe School Road,,Weaverville,NC,28787.0,828-645-7944,06:08,Regular School,Traditional Calendar,https://nbms.buncombeschools.org/,,,,
110382,M,SCH,110LEA,P,North Windy Ridge Intermediate,Buncombe,20 Doan Road,,Weaverville,NC,28787.0,828-658-1892,05:06,Regular School,Traditional Calendar,https://nwris.buncombeschools.org/,,Y,,
110384,E,SCH,110LEA,P,Oakley Elementary,Buncombe,753 Fairview Road,,Asheville,NC,28803.0,828-274-7515,KG:05,Regular School,Traditional Calendar,https://oes.buncombeschools.org/,,Y,,
110388,E,SCH,110LEA,P,Pisgah Elementary,Buncombe,1495 Pisgah Hwy,,Candler,NC,28715.0,828-670-5023,KG:04,Regular School,Traditional Calendar,https://pes.buncombeschools.org/,,Y,,
110401,M,SCH,110LEA,P,Enka Middle,Buncombe,390 Asbury Road,,Candler,NC,28715.0,828-670-5010,07:08,Regular School,Traditional Calendar,https://ems.buncombeschools.org/,,,,
110408,E,SCH,110LEA,P,Sand Hill-Venable Elem,Buncombe,154 Sand Hill School Road,,Asheville,NC,28806.0,828-670-5028,KG:04,Regular School,Traditional Calendar,https://shves.buncombeschools.org/,,Y,,
110410,E,SCH,110LEA,P,Avery's Creek Elementary,Buncombe,15 Park South Boulevard,,Arden,NC,28704.0,828-654-1810,KG:04,Regular School,Traditional Calendar,https://aces.buncombeschools.org/,,Y,,
110412,E,SCH,110LEA,P,Williams Elementary,Buncombe,161 Bee Tree Road,,Swannanoa,NC,28778.0,828-686-3856,KG:05,Regular School,Traditional Calendar,https://wdwes.buncombeschools.org/,,Y,,
110416,H,SCH,110LEA,P,Roberson High,Buncombe,250 Overlook Road,,Asheville,NC,28803.0,828-654-1765,09:12,Regular School,Traditional Calendar,https://tcrhs.buncombeschools.org/,,,,
110420,M,SCH,110LEA,P,Valley Springs Middle,Buncombe,224 Long Shoals Road,,Arden,NC,28704.0,828-654-1785,06:08,Regular School,Traditional Calendar,https://vsms.buncombeschools.org/,,,,
110422,E,SCH,110LEA,P,Estes Elementary,Buncombe,275 Overlook Road,,Asheville,NC,28803.0,828-654-1795,KG:05,Regular School,Traditional Calendar,https://wwees.buncombeschools.org/,,Y,,
110425,M,SCH,110LEA,P,Enka Intermediate,Buncombe,125 Asheville Commerce Parkway,,Candler,NC,28715.0,828-255-1380,05:06,Regular School,Traditional Calendar,https://eis.buncombeschools.org/,,Y,,
110428,E,SCH,110LEA,P,Weaverville Elementary,Buncombe,129 S Main Street,,Weaverville,NC,28787.0,828-645-3127,02:04,Regular School,Traditional Calendar,https://wves.buncombeschools.org/,,Y,,
110432,E,SCH,110LEA,P,Weaverville Primary,Buncombe,39 S Main Street,,Weaverville,NC,28787.0,828-645-4275,KG:01,Regular School,Traditional Calendar,https://wvps.buncombeschools.org/,,Y,,
110436,E,SCH,110LEA,P,West Buncombe Elementary,Buncombe,175 Erwin Hills Road,,Asheville,NC,28806.0,828-232-4282,KG:04,Regular School,Traditional Calendar,https://wbes.buncombeschools.org/,,Y,,
110444,E,SCH,110LEA,P,Woodfin Elementary,Buncombe,108 Elk Mountain Road,,Asheville,NC,28804.0,828-232-4287,KG:05,Regular School,Traditional Calendar,https://wes.buncombeschools.org/,,Y,,
110450,M,SCH,110LEA,P,Koontz Intermediate,Buncombe,305 Overlook Road,,Asheville,NC,28803.0,828-684-1295,05:06,Regular School,Traditional Calendar,https://ctkis.buncombeschools.org/,,Y,,
110451,M,SCH,110LEA,P,Eblen Intermediate,Buncombe,59 Lee's Creek Road,,Asheville,NC,28806.0,828-255-5757,05:06,Regular School,Traditional Calendar,https://jpeis.buncombeschools.org/,,Y,,
110500,H,SCH,110LEA,P,Nesbitt Discovery Academy,Buncombe,175 Bingham Rd Ste 10,,Asheville,NC,28806.0,828-271-4521,09:12,Regular School,Traditional Calendar,https://mlnda.buncombeschools.org/,,,,Y
110LEA,,LEA,,P,Buncombe County Schools,Buncombe,175 Bingham Road,,Asheville,NC,28806.0,828-232-4160,,,,http://www.buncombeschools.org,Tony Baldwin,,,
111302,H,SCH,111LEA,P,Asheville High,Buncombe,419 McDowell Street,,Asheville,NC,28803.0,828-350-2500,09:12,Regular School,Traditional Calendar,http://www.ashevillecityschools.net/pages/Asheville_High,,,,
111304,E,SCH,111LEA,P,Hall Fletcher Elementary,Buncombe,60 Ridgelawn Road,,Asheville,NC,28806.0,828-350-6400,PK:05,Magnet School,Traditional Calendar,http://www.ashevillecityschools.net/pages/HallFletcherElementary,,Y,,
111306,E,SCH,111LEA,P,Isaac Dickson Elementary,Buncombe,125 Hill Street,,Asheville,NC,28801.0,828-350-6800,PK:05,Magnet School,Traditional Calendar,http://www.ashevillecityschools.net/pages/Isaac_Dickson_Elementary,,Y,,
111307,E,SCH,111LEA,P,Asheville Primary,Buncombe,441 Haywood Rd,,Asheville,NC,28806.0,828-350-2900,PK:02,Magnet School,Traditional Calendar,http://primary.ashevillecityschools.net/pages/Asheville_Primary_School,,,,
111312,E,SCH,111LEA,P,"Claxton Elementary, Asheville",Buncombe,241 Merrimon Avenue,,Asheville,NC,28801.0,828-350-6500,KG:05,Magnet School,Traditional Calendar,http://www.ashevillecityschools.net/pages/Claxton,,Y,,
111332,E,SCH,111LEA,P,Ira B Jones Elementary,Buncombe,544 Kimberly Avenue,,Asheville,NC,28804.0,828-350-6700,PK:05,Magnet School,Traditional Calendar,http://www.ashevillecityschools.net/pages/Ira_B_Jones_Elementary,,Y,,
111356,M,SCH,111LEA,P,Asheville Middle,Buncombe,211 S French Broad Avenue,,Asheville,NC,28801.0,828-350-6200,06:08,Regular School,Traditional Calendar,http://www.ashevillesityschools.net/pages/Asheville_Middle,,,,
111360,E,SCH,111LEA,P,"Vance Elementary, Asheville",Buncombe,98 Sulphur Springs Road,,Asheville,NC,28806.0,828-350-6600,KG:05,Magnet School,Traditional Calendar,http://www.ashevillecityschools.net/pages/Vance_Elementary,,Y,,
111369,M,SCH,111LEA,P,Montford North Star Academy,Buncombe,90 Montford Ave,,Asheville,NC,28801.0,828-350-6900,06:06,Regular School,Traditional Calendar,http://montford.ashevillecityschools.net/pages/Montford,,,,
111700,H,SCH,111LEA,P,School of Inquiry and Life Sciences,Buncombe,419 McDowell Street,,Asheville,NC,28803.0,828-350-2700,09:12,Regular School,Traditional Calendar,http://www.ashevillecityschools.net/pages/SILSA,,,,
111LEA,,LEA,,P,Asheville City Schools,Buncombe,85 Mountain Street,,Asheville,NC,28801.0,828-350-7000,,,,http://www.ashevillecityschools.net,Denise Q Patterson,,,
11A000,I,SCH,CH,C,Evergreen Community Charter,Buncombe,50 Bell Road,,Asheville,NC,28805.0,828-298-2173,KG:08,Regular School,Traditional Calendar,http://www.evergreenccs.org/,Susan C. Mertz,Y,,
11B000,I,SCH,CH,C,ArtSpace Charter School,Buncombe,2030 US Hwy 70,,Swannanoa,NC,28778.0,828-298-2787,KG:08,Regular School,Traditional Calendar,http://www.artspacecharter.org,Lori Cozzi,Y,,
11C000,A,SCH,CH,C,Invest Collegiate - Imagine,Buncombe,"1000 Brevard Road, Suite 175",,Asheville,NC,28806.0,828-633-6491,KG:12,Regular School,Year-Round Calendar,http://www.icimagine.org,Laura Jennifer Townley,,,
11D000,T,SCH,CH,C,The Franklin School of Innovation,Buncombe,21 Innovation Dr,,Asheville,NC,28806.0,828-318-8143,05:12,Regular School,Traditional Calendar,http://www.franklinschoolofinnovation.org,Michelle Vruwink,Y,,
11K000,I,SCH,CH,C,Francine Delany New School,Buncombe,119 Brevard Road,,Asheville,NC,28806.0,828-236-9441,KG:08,Regular School,Traditional Calendar,http://www.fdnsc.net,Buffy Fowler,Y,,
120304,E,SCH,120LEA,P,Chesterfield Elementary,Burke,2142 Pax Hill Road,,Morganton,NC,28655.0,828-437-3026,PK:05,Regular School,Traditional Calendar,http://www.burke.k12.nc.us/chesterfield/,,Y,,
120308,T,SCH,120LEA,P,Hallyburton Academy,Burke,205 South Main Street,,Drexel,NC,28619.0,828-437-4184,06:12,Alternative Education,Traditional Calendar,http://www.burke.k12.nc.us,,,,
120310,H,SCH,120LEA,P,Burke Middle College,Burke,1001 Burkemont Ave,,Morganton,NC,28655.0,828-448-3175,11:12,Regular School,Year-Round Calendar,http://www.burke.k12.nc.us/schools/bmc/,,,,
120312,E,SCH,120LEA,P,Drexel Elementary,Burke,100 Alta Vista Street,,Morganton,NC,28655.0,828-437-3160,PK:05,Regular School,Traditional Calendar,http://www.burke.k12.nc.us/drexel,,Y,,
120314,H,SCH,120LEA,P,East Burke High,Burke,3695 East Burke Boulevard,,Connelly Springs,NC,28612.0,828-397-5541,09:12,Regular School,Traditional Calendar,http://www.burke.k12.nc.us/ebhs/,,,,
120315,M,SCH,120LEA,P,East Burke Middle,Burke,3519 Miller Bridge Road,,Connelly Springs,NC,28612.0,828-397-7446,06:08,Regular School,Traditional Calendar,http://www.burke.k12.nc.us/ebms/,,,,
120316,E,SCH,120LEA,P,Forest Hill Elementary,Burke,304 Ann Street,,Morganton,NC,28655.0,828-437-5906,PK:05,Regular School,Traditional Calendar,http://www.burke.k12.nc.us/foresthill/,,Y,,
120318,H,SCH,120LEA,P,Freedom High,Burke,511 Independence Boulevard,,Morganton,NC,28655.0,828-433-1310,09:12,Regular School,Traditional Calendar,http://www.burke.k12.nc.us/fhs/,,,,
120320,E,SCH,120LEA,P,George Hildebrand Elementary,Burke,8078 G Hildebrand Sch Road,,Connelly Springs,NC,28612.0,828-879-9595,PK:05,Regular School,Traditional Calendar,http://www.burke.k12.nc.us/ghildebrand/,,Y,,
120324,E,SCH,120LEA,P,Glen Alpine Elementary,Burke,302 London Street,,Morganton,NC,28655.0,828-584-0661,PK:05,Regular School,Traditional Calendar,http://www.burke.k12.nc.us/glenalpine/,,Y,,
120334,M,SCH,120LEA,P,"Heritage Middle, Valdese",Burke,1951 Enon Road,,Valdese,NC,28690.0,828-874-0731,06:08,Regular School,Traditional Calendar,http://www.burke.k12.nc.us/hms/,,,,
120338,E,SCH,120LEA,P,Hildebran Elementary,Burke,703 US Hwy 70 West,,Hildebran,NC,28637.0,828-397-3181,PK:05,Regular School,Traditional Calendar,http://www.burke.k12.nc.us/hildebran/,,Y,,
120340,E,SCH,120LEA,P,"Hillcrest Elementary, Morganton",Burke,201 Tennessee Street,,Morganton,NC,28655.0,828-437-4258,PK:05,Regular School,Traditional Calendar,http://www.burke.k12.nc.us/hillcrest/,,Y,,
120344,E,SCH,120LEA,P,Icard Elementary,Burke,3087 Icard School Road,,Connelly Springs,NC,28612.0,828-397-3491,PK:05,Regular School,Traditional Calendar,http://www.burke.k12.nc.us/icard/,,Y,,
120346,H,SCH,120LEA,P,Jimmy C Draughn High School,Burke,709 Lovelady Road NE,,Valdese,NC,28690.0,828-879-4200,09:12,Regular School,Traditional Calendar,http://www.burke.k12.nc.us/dhs/,,,,
120350,M,SCH,120LEA,P,Liberty Middle,Burke,529 Enola Road,,Morganton,NC,28655.0,828-437-1330,06:08,Regular School,Traditional Calendar,http://www.burke.k12.nc.us/lms/,,,,
120352,A,SCH,120LEA,P,North Liberty,Burke,523 Enola Road,,Morganton,NC,28655.0,828-437-9656,PK:12,Special Education,Traditional Calendar,http://www.burke.k12.nc.us/nliberty/,,,,
120360,E,SCH,120LEA,P,Mull Elementary,Burke,1140 Old NC 18 South,,Morganton,NC,28655.0,828-437-5785,PK:05,Regular School,Traditional Calendar,http://www.burke.k12.nc.us/mull/,,Y,,
120364,E,SCH,120LEA,P,"Oak Hill Elementary, Morganton",Burke,2363 NC 181,,Morganton,NC,28655.0,828-433-1533,PK:05,Regular School,Traditional Calendar,http://www.burke.k12.nc.us/oakhill/,,Y,,
120368,E,SCH,120LEA,P,Ray Childers Elementary,Burke,1183 Cape Hickory Road,,Hickory,NC,28601.0,828-324-1340,PK:05,Regular School,Traditional Calendar,http://www.burke.k12.nc.us/childers/,,Y,,
120370,H,SCH,120LEA,P,Robert L. Patton High School,Burke,701 Enola Road,,Morganton,NC,28655.0,828-433-3000,09:12,Regular School,Traditional Calendar,http://www.burke.k12.nc.us/phs/,,,,
120372,E,SCH,120LEA,P,Rutherford College Elem,Burke,170 Honeycutt Drive,,Rutherford College,NC,28671.0,828-879-8870,PK:05,Regular School,Traditional Calendar,http://www.burke.k12.nc.us/ruthcollege/,,Y,,
120374,E,SCH,120LEA,P,"Salem Elementary, Morganton",Burke,1329 Salem Road,,Morganton,NC,28655.0,828-437-5901,PK:05,Regular School,Traditional Calendar,http://www.burke.k12.nc.us/salem/,,Y,,
120376,M,SCH,120LEA,P,Table Rock Middle,Burke,1585 NC 126,,Morganton,NC,28655.0,828-437-5212,06:08,Regular School,Traditional Calendar,http://www.burke.k12.nc.us/trms/,,,,
120380,E,SCH,120LEA,P,Valdese Elementary,Burke,298 Praley Street,,Valdese,NC,28690.0,828-874-0704,PK:05,Regular School,Traditional Calendar,http://www.burke.k12.nc.us/valdese/,,Y,,
120386,E,SCH,120LEA,P,W A Young Elementary,Burke,325 Conley Road,,Morganton,NC,28655.0,828-584-0632,PK:05,Regular School,Traditional Calendar,http://www.burke.k12.nc.us/young/,,Y,,
